timestamp,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2018-01-01 00:00:00,4422.937700179074,3433.0624321777977,3165.542243820234,15689.736078994445,1927.6188126606844,962.7666871997764,315.2515873316544,8840.667233727356,6078.223789470119,4103.141508248798,1234.5926441810395,6104.907253531063,7401.2978441336345,2993.414502644906,3708.889628794763,17512.786287655017,1187.7956281738002,1340.3728147369466,605.7595787685437,3770.0785632871066,3820.4826903472062,4785.512662545564,3564.695822109371,858.1476741633386,3799.3689051098363,660.5151707446433,1538.2769139916834,253.7056586913702,2495.758638262983,1517.064189814087,944.3277647606978,3602.317109946403,8739.481071569091,6703.764788138727,2761.0841905579346,3930.223654523359,177.1745803878565,3661.5008704573397,560.9082563139298,5034.768717779962,24222.613395511285,2591.2979582266207,3035.732870774314,182.38331460304292,4872.869567696111,2591.8632023749706,1671.3343780989687,1512.6312764168924
2018-01-01 01:00:00,5356.001255217619,3967.2767370466972,3096.6190499632526,15067.458711301773,1916.6284598185446,938.9178483732501,314.0092179240222,8896.817888358126,6082.7427395966615,5449.293711515311,1246.9931426118458,6556.803619765595,10082.584749972846,3080.5699373943526,4278.736060295492,23537.966895684778,1163.7889116933422,1327.462619236241,596.9715814140932,4469.917807055242,3886.6213355156106,4452.608889155537,4287.210797141064,835.0961184012206,3865.768207912103,724.0350081952665,1629.9397445300924,245.30187423976946,2423.408166900613,1430.298497260924,927.8872894884922,3544.527214925794,8683.373464426393,8440.363299032155,2659.235409487942,3884.8633136559492,171.46175629292205,3728.260660641336,643.8201233043978,5511.245885529231,27430.75292092653,2519.6901559530857,3031.533924661532,178.99124161871762,4653.320532465617,2652.4057881848203,1674.9959860326667,1543.306410453741
2018-01-01 02:00:00,5363.607231339631,3976.0645558490733,3120.8336067544037,14516.487060729612,2182.023022998943,916.8260971550758,316.5573537704389,9279.488908084031,6238.745397281585,5467.861197659315,1548.4929877675781,6554.648021503559,10049.95454408999,3050.2355231647925,4246.42332115988,23568.82371830093,1143.450875263689,1320.6616408225536,591.3091884929808,4398.477295241989,3887.9058116909746,4441.791877143922,4316.55451012235,866.4876206107308,3990.774088729927,728.6046955185384,1629.9581381696162,240.33696407506426,2374.380761008543,1420.5941679511661,910.5545687301061,3510.6783001426993,8806.801706717213,8400.721049606189,2579.4855795255767,3884.6287281732434,166.8078506096545,3855.4858681379096,655.3211430948876,5536.912002427397,27340.39160918442,2568.3739037086434,3059.8282451157806,176.64564162672906,4493.298676260292,2618.2862802190775,1710.2084969283364,1940.914380415731
2018-01-01 03:00:00,5407.478902375472,4006.4135938573313,3074.784939969166,14911.167435964047,2186.354362335995,884.2276467402426,318.62187807456655,9413.094032278517,6266.448641719994,5574.600919673458,1508.482321882892,6562.281996266017,10226.780709201825,3088.2078755292227,4285.009274147994,23905.564072955334,1105.6123435308964,1305.6555206186963,581.3733815473943,4426.9921600582875,3931.9705609982666,4547.074059832048,4382.911586544839,842.2271854027786,4019.3609551619916,745.6867153602054,1654.8613250882527,231.6342734980722,2309.8632397020783,1400.1538505359702,923.615549846775,3381.9546243984605,8742.779357191917,8497.228712431088,2809.5120936380354,3823.358860286955,158.7615289349931,3883.1457313312635,680.4930035982197,5522.448407201258,27464.9037571651,2526.609702500785,3032.8727698418434,168.2107193377903,4616.3814711325795,2646.0014329380015,1694.825357704381,1968.978092594857
2018-01-01 04:00:00,5351.919953507437,3930.456987426005,3085.729197270034,14603.6883269028,2247.4164602470596,860.9344668889463,315.7427479250745,9546.515676616113,6286.355156798594,5541.090808597704,1525.8030699946507,6492.482692804453,10118.785047740595,3058.811754344071,4249.593524007909,23483.068135217894,1076.377675652827,1292.030170144163,577.6445387683771,4396.5729642808365,3914.9519521454977,4586.157870758689,4319.513891173767,861.9547961281373,4081.3948752138986,753.171059906928,1644.4148612318404,226.96609247316937,2266.834934853933,1375.888472114781,913.2077622162619,3275.420392639573,8733.941430033588,8345.697866903249,2762.9459905382973,3832.8829143663124,153.2331022854819,3939.4641206136707,693.3056001858943,5452.2042025714,26973.47587038813,2510.455549252376,3019.6946630177467,165.82430125791603,4534.175804932832,2647.6495548160774,1701.2516576294342,2056.8994460017448
2018-01-01 05:00:00,5286.1083615058615,3910.7583390937125,3070.4125144555373,14391.028142167448,2215.927038962637,849.4196552360195,319.84491538611894,9647.006252196657,6417.180146865117,5575.246251899786,1514.2173312426617,6501.756277733986,10146.165664317954,3050.370665539702,4209.421742370082,23356.3258091091,1057.2123400626845,1310.369539257786,569.2684261856499,4389.520807071313,3911.7222093872792,4643.456290488611,4301.457806423612,869.5554168967271,4177.601933390171,764.077028942444,1654.3966716962532,225.1459050554932,2251.4182329879723,1334.6323865170662,900.2545445725025,3219.8462678361916,8906.684388568436,8328.408865041383,2766.550839880256,3873.408931376444,151.47689600442627,4008.8375915727856,704.9949211698554,5416.591763148358,26684.383932376983,2500.3741173684302,3079.4405448054586,165.0575868288339,4525.221281442618,2665.7748684583157,1748.5821128344367,2038.5907330730042
2018-01-01 06:00:00,5337.332878026786,4019.4561981238394,3017.9368476156183,13961.11912693431,2205.160435638786,817.8904294559907,312.85819396541154,9160.878819739859,6395.586852280886,5789.867741672669,1514.4077131417405,6540.68773971143,10466.560167419631,3112.0173178763625,4194.641241032968,24101.033361433037,1010.2691198872119,1266.9657207500827,549.0429591102636,4476.417656359125,3950.798372254149,4734.651907348914,4391.270260052838,873.6564015229903,4090.9263538050636,781.8901948833316,1700.2744754427245,219.95942606099723,2178.812601603196,1332.687134090543,879.8172474516111,3100.043930665369,9010.361027615201,8648.273843361982,2733.677929439521,3822.854231967158,141.72813346941086,3939.994491687031,722.7199686159526,5348.060831124876,27021.123972856323,2494.709818745143,3016.6281884383443,159.87875482178757,4462.4073408376635,2702.0269651896897,1777.668979644421,2032.6086180099253
2018-01-01 07:00:00,5378.513837002669,4100.084921388412,3057.5434491961255,13589.671104878045,2236.401151411496,824.9260634402933,316.52556107877064,9314.77105004164,6665.0791442576265,6148.683651241904,1564.985482444713,6545.145058982054,11026.110757322833,3177.0007145760405,4229.086826294975,25313.71747285926,1013.3061411470775,1301.2466317489589,558.0028487659054,4566.340568865569,3895.4652710394666,4613.6004750814345,4458.420376147638,895.1358631239052,4118.099263400936,790.440320331696,1767.4153603490167,224.04988856725805,2116.514995020549,1340.1623547952736,865.9532378414971,3120.18470734739,9359.93399402345,9117.565075871957,2729.101324163701,3862.0403029975005,143.29216335940944,4008.5041088028775,738.9400389022642,5319.4462008457085,27159.40339313185,2539.753300446686,3071.8144998423836,161.8151581645006,4453.359839513794,2696.832822042561,1858.3079950713172,2073.2611240311585
2018-01-01 08:00:00,5671.641609865624,4379.322397969341,2907.4191157327887,13472.277694810637,2229.5522324269914,790.3449836098721,303.6439912513728,8913.125228933402,6515.432884027763,6541.642908553858,1646.8101860647223,6661.977220992196,11721.147604629108,3289.7926863930206,4286.917862851289,27458.225421991297,970.3411227876552,1251.394988292724,548.6022086533653,4750.112348481688,3878.2639555364412,4582.971244644833,4705.104140514646,895.7938590577996,3809.1074552044174,795.7304872200984,1839.7356766806038,224.37757215366383,2019.5810211163355,1261.6483531902136,856.4863155693846,3036.7205109137694,9371.736326574824,9910.95803226131,2784.70608626643,3785.1043584137433,136.09859125098447,3749.1617899696394,738.7494276655998,5407.520045467114,28617.518405337574,2528.4829394113867,2955.4682440091483,166.25630610108215,4527.020126786067,2697.644208428276,1869.3212672438488,2134.8115939822274
2018-01-01 09:00:00,5801.593804170761,4483.141811488645,3188.4932157451954,12862.659470112707,2283.638969795731,801.0030050538697,296.83969045743015,8661.7404469016,6338.11054016667,6763.009682312643,1750.8416618684591,6635.551280388831,12109.307774849702,3300.2627642354564,4277.67270750234,28689.730072708604,980.1414660487627,1235.331588531207,567.2398265194815,4759.723209059521,3789.97422643367,4403.016650518601,4758.231018828537,920.5709561582653,3642.792743524494,797.4529011308018,1846.6141152908308,233.0240874916333,1999.0384944838238,1299.9846020189316,793.0318812853884,3042.1107715577364,9431.758662029184,10337.72168039763,2748.8962543855687,3787.6511775808,139.3754865463483,3604.9737114325635,741.3936555614168,5351.091430005684,29065.898781932963,2654.986115024375,2896.2168569125197,170.47144594836047,4409.272446166741,2657.9208817523563,1880.53378870092,2217.677807034481
