timestamp,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2018-01-01 00:00:00,13679.849927027302,8590.405320262802,15867.034731570102,72457.43794245308,17281.25509335632,7456.22920867844,2464.729382319161,33490.741406249515,27333.004578550237,13338.19360124337,6455.935116145095,28762.523610417786,27883.739093395794,9491.16265865947,16598.49192833734,19356.80502845893,14746.039943979527,14874.040254949525,3318.1053809721425,29126.197395121788,18963.516814738196,15557.88142610858,7105.790460330083,4376.708573136778,26267.066670856715,3479.7225358350997,8543.391132846384,2772.09048682363,18944.347714346306,5096.439791469652,6944.564269694592,44742.917753426176,35157.144078876445,13616.952471361068,12171.559723751987,29956.092800314313,2105.5837004215396,15015.677779520669,3293.65663333135,18994.57540152679,73163.46555628403,9687.94138355169,22138.64160265686,1643.2379309924775,20272.07113921962,15050.633267087556,5435.387036684631,3206.4650323151036
2018-01-01 01:00:00,16061.0358584558,10065.103555783126,15486.740590036232,70477.35266787426,16691.2791063145,7238.2782637556365,2547.6572664162995,31090.927822977643,27641.0657640969,14630.489279639874,6240.435910265327,35990.95825207459,27800.233456747093,8869.738045668144,16491.331257233065,21726.23268281401,14799.24189475615,15061.986391876922,3247.541341169587,28410.10970495995,19725.410666691638,16875.611218967988,8859.097365250225,4191.614571375081,26552.677736730326,3377.1165829415463,7587.605123901699,2730.0414490733738,19725.37312009961,4826.576208130669,6900.460275708971,47844.43879573441,35592.24540541549,13653.75826939657,11689.672034770292,29973.694123598965,2097.651117087184,14976.123966156163,3354.4273163432367,21630.157878839138,83927.98936133012,9425.881606537974,22564.63301643838,1596.3707481955728,19470.917451966212,17678.98076811359,5419.270916277509,3119.6970433292167
2018-01-01 02:00:00,16293.914171502234,10381.82978978098,13042.291791877971,67686.99125256223,15169.795638497359,6985.13670876838,2517.42653769635,30250.40885426662,27225.145961863076,14881.525443407132,6038.3010629388955,37961.67752671259,27182.186170962646,8842.588186250341,16102.60771985299,22157.524492233668,14376.475366920577,14763.107917820655,3140.2803981474135,27137.37497056917,19489.903794051905,16861.36000204737,9030.965385513977,4099.828179211573,26659.715466389393,3320.5675190215347,7514.417379884667,2670.7383022964527,19317.376692556296,4682.175165602248,6743.403263697901,47018.6881137509,34957.37882424012,13833.655163182591,11284.436192914472,29125.37349642253,2054.2813756818127,14924.204135566,3366.526898777545,21873.21349411555,86666.15359635068,8190.342123103121,22469.626947160057,1546.681777993016,18760.334165995868,17978.853840065087,5289.278189460367,2997.0317462450776
2018-01-01 03:00:00,15952.182653796064,10203.159557494384,12176.990460333705,60858.60037506721,14198.770175081007,6706.638104655251,2527.8309384131385,29844.48664807729,27359.08106126741,14540.376936395842,5608.079848605032,37375.91102166237,26481.88566788221,8693.603819570846,15690.520442654997,21393.03023748385,14021.45698894644,14704.969861522204,3036.8420335021415,26141.853168864738,19101.546238955685,16752.207054365077,8940.718484166544,3940.4846157098746,26840.086123076217,3286.768990470174,7322.38108384308,2595.539584989654,19020.51578485771,4354.623402222402,5872.884027226768,45846.21821023323,34422.29312095886,13701.818670155277,10700.37555719909,28398.118167663677,2010.2088256719805,14861.588383323477,3387.579050931867,21373.261828706047,84986.24052067296,7644.104286438967,22341.55915800862,1496.7202310615467,18264.333158480586,17692.865383171327,5133.284157462255,2884.853817886449
2018-01-01 04:00:00,15756.773855311729,10077.48092440869,11575.947123803788,54653.654977015016,14177.819791328937,6765.3823213597,2566.7783130246444,29790.06362707973,27891.034212967683,14344.933628012299,5365.195745330835,37028.06242571785,26295.74580549349,8562.361637791779,15472.682278278953,20622.511546290483,14152.13099915117,14884.100298167665,3022.1926084701195,26199.23683017595,18750.38131967468,16597.971373885863,8818.471077707716,3786.416515166721,27696.215628936323,3272.0014896585894,7171.303605496327,2582.764897518683,19554.301986259194,4292.248930632244,5239.511647045629,46771.39354561126,34734.931382797105,13631.772975179323,9980.74870270954,29011.38114996745,2038.9290245190791,15018.28431528405,3402.5673227151538,21174.9956369633,83464.00553648632,7314.462023665831,22689.491132022824,1490.109882472254,17085.939873452866,17590.790944621214,5150.9544539637845,2905.664398397542
2018-01-01 05:00:00,15926.847168955002,10193.74162169078,11537.743731620321,52234.57700756025,14023.12350052229,7070.027160500805,2682.4635076052346,30851.882727645443,28880.017733104032,14535.832010858217,5234.337439746262,38254.893035588735,26413.112308761993,8638.409853810219,15436.960148938955,20232.06299434341,14789.13206456249,15594.515874697287,3141.133500795342,26310.248908421112,18866.247097363925,16816.79145046658,8805.125024822542,3736.9862923759997,29524.1022518434,3340.1335290656025,7242.992101105198,2677.7773445127914,20583.905713151922,4205.752016469323,5115.178221367897,48765.60251136875,35808.674493788545,13861.301269519236,9766.965118667307,30516.363219996536,2128.4719118342537,15796.065832050002,3475.0992263755325,21557.10340230743,84123.16160036992,7336.850612876907,23851.320245570365,1531.3124894507569,16572.309445993804,18075.56597352881,5365.244259470755,2808.6089428117066
2018-01-01 06:00:00,16484.5364244432,10634.26556787,11498.87552422396,50570.11293052363,14264.356399072081,7518.409374396961,2853.086541611443,31981.157988560884,30175.813276985875,14929.843972408016,5232.333575572214,39506.883085982605,27182.1662173521,8918.017959167679,15804.754635914116,20745.44964832907,15461.083829063526,16582.569162448053,3273.6819811596374,27267.047261019165,19591.07068878726,17626.63454964387,9142.612992294105,3788.140303615087,31346.37706882104,3457.747481614341,7455.013740695226,2816.141719118539,21499.244035783922,4277.444927127357,5054.671668277085,50665.789433941165,36995.84815545397,14447.604168988053,9643.106105086945,31992.543422110106,2245.753628746294,16367.606338798374,3587.528572157376,22277.46215654857,86921.61481076173,7478.445695436259,25249.949373711854,1616.2480211026752,16270.559879629387,18638.15719440493,5507.805511791033,2778.008631853927
2018-01-01 07:00:00,16740.584630059093,10963.59218159924,11973.462238887952,49756.39239677496,15034.15887345432,8078.596857423068,3028.0218725089717,35151.79695380148,32466.390718568313,15489.618782512047,5402.946391566393,41369.16723894232,27903.6898047679,9276.922059617085,16362.542962013815,20977.21682538953,16199.21483919692,17781.25959230225,3509.7983039327855,28144.705658272007,20494.489926289472,18569.970200197364,9483.18879568136,3859.670208983676,33340.104296002566,3583.054307790806,7818.479939039178,2966.384852885933,22524.3358640477,4537.525774538994,5119.770477460721,53388.0735091227,38647.09873600483,14870.515153112472,9868.387684552028,34028.394473275184,2387.999619445959,17342.927233889277,3729.1296619133527,23157.595087406924,90591.20222393666,7838.950261816107,26915.39238341473,1721.4919083152954,16557.84711285103,19369.60356545609,5825.595119862213,2813.726095556745
2018-01-01 08:00:00,17831.31003567373,11658.18009238634,12544.453836339717,51171.27804615414,15636.15699717875,8223.302631043784,3082.343758584199,36539.43555941634,32854.19347649303,15963.165828883337,5658.307946649921,43227.74871506563,28668.058054202003,9692.282636328458,16831.486615148246,22424.285318507027,16642.60228572976,17761.747643221548,3643.8877751206146,29301.344100056995,21395.032933328202,19508.168539257815,9976.303568283502,4002.758953378838,32825.33415692744,3678.6599121537984,8183.91982613593,3094.533491584818,22967.230836192695,4772.096308058871,5447.898577597224,54011.01140120715,39404.30529944024,15833.652532897897,10467.769454968358,34836.13651207094,2407.179914399572,17024.682288728836,3808.022826326446,24161.465787589863,96457.50804863355,8268.291126153434,26886.09773533087,1822.6133747123413,17607.17337239052,20029.967399226305,5842.806913813277,2798.346181653164
2018-01-01 09:00:00,18379.637247562623,11779.591264210918,14248.258561160736,53967.732486015215,16256.631389747687,8683.41210275223,3114.8952276239665,39534.82822413643,33390.66738653725,15938.949878819822,6010.550216179829,43971.43319819319,28980.119713471835,9761.688363264526,17045.848228063554,22455.676339931884,17507.712632682455,17599.845608176918,3890.4663790227214,29906.666072396536,21938.526425201457,19771.535235477128,10000.494087313411,4270.059080313171,32338.415792177955,3733.2693203347726,8125.909822928302,3313.245354232257,23506.057835181353,5205.6513614358055,5642.037084052773,54456.69565498761,40884.1746277234,16099.83716061752,11244.141195854292,35943.597016978616,2518.7900373856983,17098.354164775577,3864.9732650475617,24528.466569070413,97963.5519722146,9016.456834561697,26678.44690830576,1929.1805192773643,19017.817245728947,20520.176952783557,6026.005982258264,2811.9946139084163
